ID,Name,Dimension,Price,Type,SubType,Brand,ProductURL
A-5399,FURNY Arnoy 8 Seater Fabric LHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Greenish Teal) Premium Velvet Finish | Durable & Comfortable | Ideal for Living Room,258D x 137.2W x 83.8H Centimeters Item Weight,22999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4MR666N
A-5400,FURNY Harmony 2 Seater Velvet Fabric Sofa Set (Greenish Teal) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,137.2D x 81.3W x 76.2H Centimeters Item Weight,11490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3YG76DK
A-5401,FURNY Conva 4 Seater Fabric Sofa Set with Ottoman (Dark Grey) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,137.2D x 182.9W x 76.2H Centimeters Item Weight,12990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G6DH8K71
A-5402,CASASTYLE Hanster 3 Seater Velvet Fabric Sofa Set with Extra Ottoman (Dark Grey) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,182.9D x 81.3W x 81.3H Centimeters Item Weight,13894,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8KFSM8M
A-5403,"Fabrique Elementra L-Shaped Sofa Bed 5 Seater Linen Fabric Sofa Set - Premium Furniture for Home Office, Guests, and Contemporary, Comfortable Living Rooms (Left Hand Side) - Dark Brown",218D x 86.4W x 81.3H Centimeters Item Weight,52469,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4PS868
A-5404,"Fabrique Elementra L-Shaped Sofa Bed 5 Seater Linen Fabric Sofa Set - Premium Furniture for Home Office, Guests, and Contemporary, Comfortable Living Rooms (Left Hand Side) - Grey",218D x 86.4W x 81.3H Centimeters Type,49499,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4PTCJF
A-5405,"FURNY Woodswave 5 Seater Sofa Set with Velvet Fabric, 3+1+1+2 Puffy Sofa Set for Living Room (Brown-Black) | Durable & Comfortable | Ideal for Living Room",78.7D x 188W x 81.3H Centimeters Item Weight,19999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4H4C6HK
A-5406,"HANDWOOD FURNITURE 3 Seater Fabric Sofa Set for Living Room, Home & Office | Fabric Color:- Grey & Black",72.4D x 175.3W x 76.2H Centimeters Item Weight,8499,Sofa,sofa_set,,https://www.amazon.in/dp/B0D2N2B41F
A-5407,FURNY Styliving 4 Seater Fabric RHS L Shape Sofa Set (Greenish Teal) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,1.37D x 2.01W x 0.76H Meters Item Weight,16449,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3Y9W8D1
A-5408,FURNY Cosmos 5 Seater Fabric 3+1+1 Sofa Set (Aqua Blue) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8LBLYHV
A-5409,SOCOZI Siberian 8 Seater LHS L Shape Sofa Set | Velvet Suede Fabric L Shape Sofa for Livingroom with 2 Ottoman & Centre Table | (Dark Blue),s,23599,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3CGMGVH
A-5410,SOCOZI Elris 3 Seater Modular L Shape Sofa Set with Ottoman | Soft Velvet Suede Fabric | Modern Design | Plush Comfort Cushions for Living Room (Light Grey),201D x 84W x 84H Centimeters Item Weight,11899,Sofa,sofa_set,,https://www.amazon.in/dp/B0G2MKS3KX
A-5411,FURNY Kyoto 5 Seater Fabric 3+1+1 Sofa Set (Dark Grey) Velvet Finish | Durable Comfort | Ideal for Living Room,175.3D x 76.2W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4N53RS1
A-5412,"FURNY Carlo 4 Seater - L Shape Convertible Sofa Set for Living Room Furniture Sets 3 Piece Small Sofa, Modular Sectional Couch for Small Space, Upholstery-Velvet Fabric (Teal)",167.6D x 86.4W x 81.3H Centimeters Item Weight,10599,Sofa,sofa_set,,https://www.amazon.in/dp/B0DV5PCZNV
A-5413,FURNY Harmony 5 Seater Velvet Fabric 3+2 Sofa Set (Beige) with Golden Finish Legs Durable & Comfortable Ideal for Living Room,76.2D x 182.9W x 76.2H Centimeters Item Weight,21990,Sofa,sofa_set,,https://www.amazon.in/dp/B0GDVBLB33
A-5414,CASASTYLE Wallis 5 Seater Fabric RHS L Shape Sofa Set (Beige-Dark Grey) Velvet Finish | Comfortable Sectional Sofa for Living Room,1.37D x 2.58W x 0.84H Meters Item Weight,18990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G5HD2MKJ
A-5415,"CLOUDIA Furniture Chesterfield Fabric & Velvet 3+2= 5 Seater Sofa Set for Living Room Home & Office Clour (Light Gry, 3+2)",68D x 80W x 68H Centimeters Item Weight,32099,Sofa,sofa_set,,https://www.amazon.in/dp/B0DGT5YHRK
A-5416,FURNY Rion 5 Seater Fabric 3+1+1 Sofa Set (Black-Light Grey) Premium Velvet Finish | Durable & Comfortable | Ideal for Living Rooms,73.7D x 175.3W x 81.3H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8LYCTDS
A-5417,FURNY Gracina 3 Seater Modular Fabric Sofa Set with Ottoman (Brown) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,0.81D x 2.13W x 0.84H Meters Item Weight,11490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G72BZYVY
A-5418,Fabrique Launch 4 Seater with Puffy Leatherette Luxury Brown Sofa Set - Comfortable Furniture for Home Office & Living Room - Easy to Move - Stainless Steel Legs,224D x 86.4W x 86.4H Centimeters Item Weight,43989,Sofa,sofa_set,,https://www.amazon.in/dp/B0D8PT1SQ2
A-5419,"CLOUDIA Furniture Chesterfield Fabric & Velvet 3+2= 5 Seater Sofa Set for Living Room Home & Office Clour (White, 3+2)",68D x 80W x 68H Centimeters Item Weight,30199,Sofa,sofa_set,,https://www.amazon.in/dp/B0DF1WXM88
A-5420,SOCOZI Oriana 8 Seater LHS L Shape Sofa Set | Velvet Suede Fabric L Shape Sofa for Livingroom with 2 Ottoman & Centre Table | (Dark Brown),257D x 152W x 84H Centimeters Item Weight,23689,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4XKDKHC
A-5421,Fabrique Visionary 3+2 Leatherette 5 Seater Sectional Sofa Set | Comfortable Furniture for Home Office & Living Room | 4 Year Warranty | Easy to Move with Stainless Steel Legs | Grey & Black,221D x 81.3W x 81.3H Centimeters Type,49499,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4PHBC4
A-5422,SOCOZI Raxeno 3 Seater Sofa Set | Soft Velvet Suede Fabric | Modern Design Sofas | Plush Comfort Cushions for Living Room (Dark Brown),183D x 84W x 84H Centimeters Item Weight,12865,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4M31LCG
A-5423,"NEW MAMTA CRAFT Sheesham Wood 6 Seater Sofa Set with 2 Drawer Storage | 3+2+1 Wooden Sofa Set Furniture for Living Room Home Office (40 Density Cushion,Honey Finish)",203D x 72.4W x 81.3H Centimeters Item Weight,40949,Sofa,sofa_set,,https://www.amazon.in/dp/B0DFHVX6F9
A-5424,"Torque Moscow 3 Seater Fabric Sofa (Dark Grey) 3 Person Sofa, Wooden Sofa Set,Couch for Living Room Furniture | 3 Years Warranty",0.84D x 2.17W x 0.91H Meters Item Weight,14499,Sofa,sofa_set,,https://www.amazon.in/dp/B0B568CMFX
A-5425,FURNY Cosmos 5 Seater Leatherette 3+1+1 Sofa Set (Brown) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,81.3D x 175.3W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8KXN33J
A-5426,SOCOZI Oriana 8 Seater LHS L Shape Sofa Set | Velvet Suede Fabric L Shape Sofa for Livingroom with 2 Ottoman & Centre Table | (Cream),257D x 152W x 84H Centimeters Item Weight,23689,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4XGTD5T
A-5427,NATRAJ ART & CRAFT Sheesham Wooden 1 Seater Sofa for Living Room | Solid Wood Sofa | Rosewood Sofa Set for Home & Office | Lounge (Walnut),73.7D x 78.7W x 71.1H Centimeters Item Weight,7959,Sofa,sofa_set,,https://www.amazon.in/dp/B0F9PPM6Z3
A-5428,CASASTYLE Wallis 8 Seater Fabric RHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Cream- Dark Grey) Velvet Finish | Comfortable Sectional Sofa for Living Room,s,22999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G5GZQDDZ
A-5429,FURNY Gracina 4 Seater Modular Fabric Sofa Set with Ottoman (Dark Grey) Premium Velvet Finish Comfortable & Ideal for Living Room,s,13490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G71JG2ZF
A-5430,Fabrique Visionary 3+2+1 Leatherette 6 Seater Sectional Sofa Set | Luxurious & Comfortable Furniture for Home Office & Living Room | 4 Year Warranty | Easy to Move with Stainless Steel Legs | Maroon,221D x 81.3W x 81.3H Centimeters Type,57769,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4PW285
A-5431,FURNY Harmony 5 Seater Velvet Fabric 3+2 Sofa Set (Brown) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,76.2D x 182.9W x 76.2H Centimeters Item Weight,21990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3YK673X
A-5432,"Zivanto Solid Sheesham Wood Sofa Set 5 Seater, Wooden Sofa Sets 3+1+1 for Living Room, Five Seater Sofa Set with Cream Cushions for Office & Lounge, Honey",0.74D x 2.45W x 0.86H Meters Item Weight,24849,Sofa,sofa_set,,https://www.amazon.in/dp/B0C5J9L82Y
A-5433,Furny Tokiaa 6 Seater Fabric LHS L Shape Sofa Set (Sky Blue) | Soft Velvet Fabric | Modern Design | Comfortable Seating | Living Room Furniture,1.37D x 2.58W x 0.84H Meters Item Weight,17299,Sofa,sofa_set,,https://www.amazon.in/dp/B0G2YGB7LQ
A-5434,HANDWOOD FURNITURE 1 Seater Fabric Sofa Set for Living Room Furniture | Fabric 1 Seater Sofa Set | Sofa for Home & Office | Fabric Color:- Grey Printed Cushions | Pre-Assembled,68.6D x 78.7W x 76.2H Centimeters Item Weight,5699,Sofa,sofa_set,,https://www.amazon.in/dp/B0F5XTCB6D
A-5435,"SOCOZI Stonvik 2 Seater Sofa Set | Soft Velvet Suede Fabric | Modern Design | Plush Comfort Cushions for Living Room (Cream, Gold Stripped Cushion)",138D x 84W x 84H Centimeters Item Weight,10779,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3CWQK65
A-5436,FURNY Avvono 3 Seater Fabric Modular Sofa Set with Ottoman (Dark Grey) with Velvet Fabric | Durable Comfort | Ideal for Living Room,81.3D x 182.9W x 83.8H Centimeters Item Weight,11490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G455B85P
A-5437,INLENDISH West Side Leatherette Tan 3-Person Sofa Set | Comfortable Living Room | Luxurious Sofa (Brown),210D x 89W x 86H Centimeters Type,27500,Sofa,sofa_set,,https://www.amazon.in/dp/B09ZHGTZJ1
A-5438,"House of Quirk Universal Jacquard Waterproof Thickened Fabric Sofa Cover Soft Touching Cover for Couch Flexible Stretch Sofa Slipcover (Five Seater, Beige)",3.05D x 3.6W x 0.5H Meters Colour,2999,Sofa,sofa_set,,https://www.amazon.in/dp/B0DHNTMF7L
A-5439,FURNY Homeoy 5 Seater Fabric 3+2 Sofa Set (Light Grey) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,182.9D x 81.3W x 81.3H Centimeters Item Weight,16339,Sofa,sofa_set,,https://www.amazon.in/dp/B0G961WVWY
A-5440,FURNY Gracina Fabric 4 Seater Convertiable L Shape Sofa Set 3 Seater Modern Sofa Set & Ottoman for Living Room (Teal) with Velvet Fabric,182.9D x 81.3W x 76.2H Centimeters Item Weight,12999,Sofa,sofa_set,,https://www.amazon.in/dp/B0FS77H2SC
A-5441,FURNY Harmony 3 Seater Velvet Fabric Sofa Set (Brown) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,137.2D x 182.9W x 76.2H Centimeters Item Weight,12999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G3YHF452
A-5442,Elica 75cm 1350 m3/hr Filterless Autoclean Kitchen Chimney with 15 Years Motor & 5 Years Comprehensive Warranty | WDFL 750 HAC LTW MS NERO | Touch + Motion Sensor Control | Black,y,12999,Sofa,sofa_set,,https://www.amazon.in/dp/B0DPMLKGPT
A-5443,"AMIDO Lucero Plus U-Shaped 12-Seater Sofa Set with Multifunctional Smart Console, Cup Holders & Cushions – Luxury Fabric Sectional Sofa Set for Living Room & Office | (Navy Blue, White)",2.33D x 3.58W x 0.84H Meters Item Weight,56599,Sofa,sofa_set,,https://www.amazon.in/dp/B0FGB35XYZ
A-5444,NATRAJ ART & CRAFT Sheesham Wooden 1 Seater Sofa for Living Room | Solid Wood Sofa | Rosewood Sofa Set for Home & Office | Lounge (Natural),73.7D x 78.7W x 71.1H Centimeters Item Weight,7959,Sofa,sofa_set,,https://www.amazon.in/dp/B0F9PSWGMK
A-5445,"CLAUDIA FURNITURE Chesterfield Sofa, 3+2= 5 Seater Leather Sofa Set for Living Room Home & Office Clour (Brown, 3+2)",68D x 80W x 68H Centimeters Item Weight,29999,Sofa,sofa_set,,https://www.amazon.in/dp/B0DDQDSP8K
A-5446,FURNY Arnoy 5 Seater Fabric LHS L Shape Sofa Set (Blue) with Velvet Finish Premium Velvet Fabric | Durable Comfort | Ideal for Living Room,258D x 137.2W x 83.8H Centimeters Item Weight,18770,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4MQ4SC5
A-5447,FURNY Lexon 5 Seater Fabric 3+1+1 Sofa Set (Aqua Blue-Light Grey) Premium Velvet Finish | Durable & Comfortable | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G45C8SNL
A-5448,"GLOBALFURNITUREHUB Blush- 4 Seater - L Shape Convertible Sofa Set for Living Room Furniture Sets 3 Piece Small Sofa, Modular Sectional Couch for Small Space, Upholstery-Velvet Fabric (Green)",s,16449,Sofa,sofa_set,,https://www.amazon.in/dp/B0D9JLM4MY
A-5449,"RFD - Royal Furniture Decor Sheesham Wooden 5 Seater Sofa Set For Living Room | Rosewood Cushion Sofa With Side Newspaper Holder For Home & Office | Lounge (Honey, 3+1+1 Seater)",182.9D x 71.1W x 78.7H Centimeters Item Weight,19499,Sofa,sofa_set,,https://www.amazon.in/dp/B0F93LZ6ZK
A-5450,"PRIYANSHU WOOD CRAFT Sheesham Wood 6 Seater Sofa Set for Living Room Furniture Wooden Sofa Set 6 Seater for Home & Office Hotel (3+2+1 Sofa, Walnut Finish) | 6 Seater Wooden Sofa",180.3D x 71.1W x 69.9H Centimeters Type,27949,Sofa,sofa_set,,https://www.amazon.in/dp/B0CKTLTPRG
A-5451,FURNY Harmony 5 Seater Velvet Fabric 3+2 Sofa Set (Light Grey) with Golden Finish Legs Durable & Comfortable Ideal for Living Room,76.2D x 182.9W x 76.2H Centimeters Item Weight,21990,Sofa,sofa_set,,https://www.amazon.in/dp/B0GDVL8JSQ
A-5452,SOCOZI Bravelle 3 Seater Modular Sofa Set with 2 Ottoman | Soft Velvet Suede Fabric | Modern Design | Plush Comfort Cushions for Living Room (Black),s,12999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G2YPGB1Y
A-5453,FURNY Tokyo 4 Seater Fabric LHS L Shape Sofa Set (Dark Grey) | Premium Velvet Finish | Ideal of Living Room,201D x 137.2W x 83.8H Centimeters Item Weight,16490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4X2NLKY
A-5454,Fabrique Visionary 3+2+1 Leatherette 6 Seater Sectional Sofa Set | Comfortable Furniture for Home Office & Living Room | 4 Year Warranty | Easy to Move with Stainless Steel Legs | Red & Black,221D x 81.3W x 81.3H Centimeters Type,54499,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4N6XNK
A-5455,FURNY Styliving 6 Seater Fabric LHS L Shape Sofa Set (Dark Grey) with Golden Finish Legs | Durable & Comfortable | Ideal for Living Room,1.37D x 2.01W x 0.76H Meters Item Weight,17990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G451ZPY3
A-5456,FURNY Cosmos 5 Seater Fabric 3+1+1 Sofa Set (Light Grey) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,73.7D x 175.3W x 81.3H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8L3MNTF
A-5457,Aarsun Sofa Set with Swing in White Gold Finish,198D x 71W x 114H Centimeters Item Weight,554999,Sofa,sofa_set,,https://www.amazon.in/dp/B08GJ4WPRP
A-5458,"NATRAJ ART & CRAFT Wooden Solid Sheesham Wood 5 Seater Sofa Set with Cream Cushions (5 Seater Sofa | 3+1+1, Teak Finish)",190D x 77W x 73H Centimeters Item Weight,25369,Sofa,sofa_set,,https://www.amazon.in/dp/B0BFWX2NQZ
A-5459,FURNY Lexon 5 Seater Fabric 3+2 Sofa Set (Aqua Blue-Light Grey) | Premium Velvet Finish | Durable & Comfortable | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,16339,Sofa,sofa_set,,https://www.amazon.in/dp/B0G45B5ZSR
A-5460,"Gaimrao ! Classic 3+1= 4 Seater with Footrest Seater Sofa Set Luxury Chesterfield Modern Fahionalable Sleeper Sofa for Living Room, Dining Room, (Beige)",50D x 190W x 75H Centimeters Item Weight,29500,Sofa,sofa_set,,https://www.amazon.in/dp/B0DS2L95YB
A-5461,SOCOZI Oriana 6 Seater RHS L Shape Sofa Set | Soft Velvet Suede Fabric | Modern Design | Plush Comfort Cushions for Living Room (Black),258D x 152W x 84H Centimeters Item Weight,19116,Sofa,sofa_set,,https://www.amazon.in/dp/B0G52TR9YB
A-5462,Home Centre 1 Seater Helios Toledo Fabric Recliner| Fabric Recliner| (Beige) |1 Year Warranty,r,15999,Sofa,sofa_set,,https://www.amazon.in/dp/B082SS7P3D
A-5463,Elica 90cm 1500 m3/hr BLDC Filterless Autoclean Kitchen Chimney with FULL GRILL | 15 Years Motor & 5 Years Comprehensive Warranty | SPT MAX FL 900 BLDC HAC LTW MS NERO | Black | Touch + Motion Sensor,1500 CMPH Batteries Required,18990,Sofa,sofa_set,,https://www.amazon.in/dp/B0DKNMQHCZ
A-5464,FURNY Korelon 3 Seater Fabric Modular Sofa Set with Ottoman (Light Grey) L Shape Premium Velvet Finish | Durable Comfort | Ideal for Living Room,81.3D x 182.9W x 83.8H Centimeters Item Weight,12390,Sofa,sofa_set,,https://www.amazon.in/dp/B0G9NFCC9D
A-5465,"K L FURNITURE Wooden Sofa Set For Living Room | 7 Seater Sofa Set | Solid Sheesham Wood Sofa Set For Living Room Furniture (3+2+2, Brown, Natural Teak Finish)",73.8D x 187.5W x 69.9H Centimeters Item Weight,28918,Sofa,sofa_set,,https://www.amazon.in/dp/B0CTC1KW6Z
A-5466,"Fabrique Elementra L-Shaped Sofa Bed 5 Seater Linen Fabric Sofa Set - Premium Furniture for Home Office, Guests, and Contemporary, Comfortable Living Rooms (Left Hand Side) - Cream",218D x 86.4W x 81.3H Centimeters Item Weight,52469,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4MZC45
A-5467,FURNY Nathan 8 Seater Leatherette LHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Brown) Premium Finish | Durable Comfort | Ideal for Living Room,258D x 137.2W x 83.8H Centimeters Item Weight,22990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G9VRHV1Q
A-5468,HANDWOOD FURNITURE 1 Seater Fabric Sofa Set for Living Room Furniture | Fabric 1 Seater Sofa Set | Sofa for Home & Office | Fabric Color:- Brown & Cream,68.6D x 78.7W x 76.2H Centimeters Item Weight,5699,Sofa,sofa_set,,https://www.amazon.in/dp/B0D28ST3SH
A-5469,NATRAJ ART & CRAFT Sheesham Wood 6 Seater Sofa Set for Living Room Wooden Sofa Set |with 40 Density Cushion | for Living Room Furniture (3+2+1 Natural Teak Finish),74.9D x 177.8W x 71.1H Centimeters Item Weight,30249,Sofa,sofa_set,,https://www.amazon.in/dp/B0D2X97Y8C
A-5470,FURNY Arissa 8 Seater Fabric LHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Cream-Dark Brown) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,258D x 137.2W x 83.8H Centimeters Item Weight,22999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4MVJJLJ
A-5471,FURNY Homeoy 5 Seater Fabric 3+2 Sofa Set (Blue) with Premium Velvet Finish | Durable Comfort Ideal for Living Room,190.5D x 94W x 83.8H Centimeters Item Weight,16339,Sofa,sofa_set,,https://www.amazon.in/dp/B0G95WXNQK
A-5472,SOCOZI Bravelle 3 Seater Modular Sofa Set with 2 Ottoman | Soft Velvet Suede Fabric | Modern Design | Plush Comfort Cushions for Living Room (Dark Brown Color),s,12999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G2YS5R7W
A-5473,Furny Homeland 3 Seater Fabric Sofa Set with Ottoman (Grey) | Soft Velvet Fabric | Modern Design | Comfortable Seating | Living Room Furniture,81D x 183W x 81H Centimeters Item Weight,10599,Sofa,sofa_set,,https://www.amazon.in/dp/B0G2YDQKKQ
A-5474,FURNY Haster 5 Seater Premium Velvet Fabric 3+1+1 Sofa Set (Dark Grey) Durable & Comfortable | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,17490,Sofa,sofa_set,,https://www.amazon.in/dp/B0G51PFN4H
A-5475,FURNY Arnoy 8 Seater Fabric RHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Greenish Teal) Premium Velvet Finish | Durable & Comfortable | Ideal for Living Room,258D x 137.2W x 83.8H Centimeters Item Weight,22999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G4MW1CLZ
A-5476,FURNY Cosmos 5 Seater Fabric 3+1+1 Sofa Set (Dark Grey) Premium Velvet Finish | Durable Comfort | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G8LFP4K8
A-5477,CASASTYLE Wallis 5 Seater Fabric LHS L Shape Sofa Set (Beige-Dark Grey) Velvet Finish | Comfortable Sectional Sofa for Living Room,1.37D x 2.58W x 0.84H Meters Item Weight,18990,Sofa,sofa_set,,https://www.amazon.in/dp/B0G5GFWMJM
A-5478,FURNY- Berlando Fabric 8 Seater LHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Dark Grey),177D x 80W x 80H Centimeters Item Weight,22899,Sofa,sofa_set,,https://www.amazon.in/dp/B0F99Y8766
A-5479,"Fabrique Elementra L-Shaped Sofa Bed 5 Seater Linen Fabric Sofa Set - Premium Furniture for Home Office, Guests, and Contemporary, Comfortable Living Rooms (Left Hand Side) - Blue",218D x 86.4W x 81.3H Centimeters Type,49499,Sofa,sofa_set,,https://www.amazon.in/dp/B09H4NZGBB
A-5480,FURNY Mintona 8 Seater Fabric RHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Teal Color),256D x 152W x 60H Centimeters Item Weight,22949,Sofa,sofa_set,,https://www.amazon.in/dp/B0FFSP8YNP
A-5481,FURNY Lexon 5 Seater Fabric 3+1+1 Sofa Set (Dark Grey-Light Grey) Premium Velvet Finish | Durable & Comfortable | Ideal for Living Room,81.3D x 182.9W x 76.2H Centimeters Item Weight,16499,Sofa,sofa_set,,https://www.amazon.in/dp/B0G71FHDKZ
A-5482,"Nayasa 2 in 1 Pedal Dustbin Bold – 25 L (12.5 L Each) | Twin Compartment Wet & Dry Waste Bin | Durable Plastic Pedal Bin for Home, Kitchen & Bathroom | Blue & Green",29L x 41W x 42.2H Centimeters With Lid,1249,Sofa,sofa_set,,https://www.amazon.in/dp/B091L9SLK4
A-5483,"HavenzHome Classic Wooden Settee | Elegant 2-Seater Sofa | Handcrafted Wood Bench, Couch with Cushioned Seat (Honey Sofa)",45D x 120W x 63H Centimeters Material,14399,Sofa,sofa_set,,https://www.amazon.in/dp/B0CBG7D2ZN
A-5484,CASASTYLE Wallis 8 Seater Fabric LHS L Shape Sofa Set with 1 Centre Table & 2 Puffy (Cream- Dark Grey) Velvet Finish | Comfortable Sectional Sofa for Living Room,1.37D x 2.58W x 0.84H Meters Item Weight,22999,Sofa,sofa_set,,https://www.amazon.in/dp/B0G5H9V6K1
